Date,ADA,ALGO,ANKR,ATOM,BAND,BAT,BNB,BTC,BUSD,CELR,CHZ,COS,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FUN,HBAR,HOT,ICX,IOST,LINK,LTC,MATIC,MTL,NEO,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RVN,TFUEL,THETA,TOMO,TRX,VET,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2018-02-14,,,,,,,10.4096,9449.99,,,,,,,,,,,,,919.09,,,,,,,,,212.25,,,122.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,,,,,,,10.8661,10000.09,,,,,,,,,,,,,924.55,,,,,,,,,220.64,,,121.003,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,,,,,,,11.25,10159.98,,,,,,,,,,,,,938.67,,,,,,,,,228.08,,,127.415,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,,,,,,,11.66,11039.55,,,,,,,,,,,,,969.99,,,,,,,,,228.0,,,134.999,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,,,,,,,10.6631,10383.43,,,,,,,,,,,,,911.0,,,,,,,,,213.66,,,125.121,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,,,,,,,11.0601,11153.0,,,,,,,,,,,,,938.11,,,,,,,,,221.44,,,136.391,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,,,,,,,9.8888,11200.99,,,,,,,,,,,,,882.99,,,,,,,,,228.51,,,124.66,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,,,,,,,9.3799,10437.6,,,,,,,,,,,,,835.89,,,,,,,,,209.6,,,117.697,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,,,,,,,8.86,9811.04,,,,,,,,,,,,,801.49,,,,,,,,,192.61,,,111.478,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,,,,,,,9.693,10131.04,,,,,,,,,,,,,851.6,,,,,,,,,206.4,,,118.336,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,,,,,,,9.0873,9694.51,,,,,,,,,,,,,833.94,,,,,,,,,206.5,,,115.25,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,,,,,,,9.35,9590.0,,,,,,,,,,,,,841.19,,,,,,,,,217.78,,,116.789,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,,,,,,,9.9199,10324.0,,,,,,,,,,,,,867.98,,,,,,,,,218.5,,,134.402,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,10.56,10569.04,,,,,,,,,,,,,870.11,,,,,,,,,214.6,,,139.856,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,10.4536,10326.76,,,,,,,,,,,,,853.5,,,,,,,,,201.86,,,131.7,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,,,,,,,10.4768,10920.0,,,,,,,,,,,,,870.63,,,,,,,,,209.17,,,128.555,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,,,,,,,10.2348,11039.0,,,,,,,,,,,,,856.28,,,,,,,,,212.8,,,123.58,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,,,,,,,10.2399,11464.48,,,,,,,,,,,,,856.02,,,,,,,,,210.04,,,121.379,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,,,,,,,10.4139,11515.0,,,,,,,,,,,,,866.66,,,,,,,,,213.19,,,119.3,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,,,,,,,10.0847,11454.0,,,,,,,,,,,,,849.84,,,,,,,,,210.14,,,111.183,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,,,,,,,9.3899,10716.48,,,,,,,,,,,,,813.11,,,,,,,,,196.24,,,104.357,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,9.0405,9910.0,,,,,,,,,,,,,749.9,,,,,,,,,185.25,,,100.1,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,,,,,,,8.2703,9271.64,,,,,,,,,,,,,695.46,,,,,,,,,175.24,,,90.402,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,,,,,,,8.2807,9227.0,,,,,,,,,,,,,723.71,,,,,,,,,185.79,,,91.64,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,,,,,,,7.65,8770.22,,,,,,,,,,,,,680.58,,,,,,,,,176.74,,,84.73,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,,,,,,,8.268,9533.57,,,,,,,,,,,,,720.85,,,,,,,,,188.16,,,90.445,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,,,,,,,8.034,9131.34,,,,,,,,,,,,,697.11,,,,,,,,,177.8,,,85.25,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,10.2188,9150.0,,,,,,,,,,,,,689.94,,,,,,,,,175.01,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,,,,,,,8.9243,8170.0,,,,,,,,,,,,,610.1,,,,,,,,,160.15,,,71.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,,,,,,,9.1047,8240.98,,,,,,,,,,,,,608.83,,,,,,,,,164.0,,,69.06,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,,,,,,,9.0645,8260.0,,,,,,,,,,,,,599.05,,,,,,,,,164.1,,,67.288,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,,,,,,,8.9231,7824.8,,,,,,,,,,,,,546.95,,,,,,,,,151.75,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,,,,,,,8.9648,8189.99,,,,,,,,,,,,,537.0,,,,,,,,,153.5,,,65.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,,,,,,,9.035,8600.0,,,,,,,,,,,,,556.88,,,,,,,,,161.2,,,72.53,,,,,,,19.878,,,,,,,,,,,,,,,,,
2018-03-20,,,,,,,9.1618,8909.98,,,,,,,,,,,,,557.0,,,,,,,,,168.24,,,75.713,,,,,,,20.386,,,,,,,,,,,,,,,,,
2018-03-21,,,,,,,9.9777,8885.0,,,,,,,,,,,,,559.17,,,,,,,,,168.54,,,72.58,,,,,,,19.593,,,,,,,,,,,,,,,,,
2018-03-22,,,,,,,10.0806,8722.9,,,,,,,,,,,,,539.92,,,,,,,,,163.65,,,69.289,,,,,,,19.288,,,,,,,,,,,,,,,,,
2018-03-23,,,,,,,11.7397,8898.03,,,,,,,,,,,,,543.03,,,,,,,,,168.66,,,68.847,,,,,,,18.442,,,,,,,,,,,,,,,,,
2018-03-24,,,,,,,13.2398,8546.86,,,,,,,,,,,,,520.22,,,,,,,,,158.92,,,65.225,,,,,,,17.758,,,,,,,,,,,,,,,,,
2018-03-25,,,,,,,12.95,8470.15,,,,,,,,,,,,,523.74,,,,,,,,,160.01,,,65.521,,,,,,,17.958,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,12.05,8134.23,,,,,,,,,,,,,485.0,,,,,,,,,147.83,,,58.879,,,,,,,16.023,,,,,,,,,,,,,,,,,
2018-03-27,,,,,,,11.5404,7795.51,,,,,,,,,,,,,448.5,,,,,,,,,135.0,,,55.365,,,,,,,15.149,,,,,,,,,,,,,,,,,
2018-03-28,,,,,,,11.6888,7949.3,,,,,,,,,,,,,446.67,,,,,,,,,131.22,,,57.165,,,,,,,15.502,,,,,,,,,,,,,,,,,
2018-03-29,,,,,,,10.1877,7090.14,,,,,,,,,,,,,384.0,,,,,,,,,114.7,,,51.606,,,,,,,14.132,,,,,,,,,,,,,,,,,
2018-03-30,,,,,,,10.3955,6840.23,,,,,,,,,,,,,392.43,,,,,,,,,118.35,,,50.296,,,,,,,14.182,,,,,,,,,,,,,,,,,
2018-03-31,,,,,,,11.051,6923.91,,,,,,,,,,,,,393.92,,,,,,,,,116.05,,,49.918,,,,,,,14.031,,,,,,,,,,,,,,,,,
2018-04-01,,,,,,,11.0767,6813.01,,,,,,,,,,,,,378.58,,,,,,,,,114.74,,,47.25,,,,,,,13.326,,,,,,,,,,,,,,,,,
2018-04-02,,,,,,,12.5996,7056.0,,,,,,,,,,,,,385.05,,,,,,,,,119.05,,,48.816,,,,,,,14.155,,,,,,,,,,,,,,,,,
2018-04-03,,,,,,,13.305,7405.21,,,,,,,,,,,,,415.01,,,,,,,,,134.04,,,53.273,,,,,,,14.962,,,,,,,,,,,,,,,,,
2018-04-04,,,,,,,12.21,6796.1,,,,,,,,,,,,,378.16,,,,,,,,,118.07,,,47.537,,,,,,,13.539,,,,,,,,,,,,,,,,,
2018-04-05,,,,,,,12.4888,6770.76,,,,,,,,,,,,,381.22,,,,,,,,,118.26,,,46.954,,,,,,,13.323,,,,,,,,,,,,,,,,,
2018-04-06,,,,,,,12.2599,6601.39,,,,,,,,,,,,,368.89,,,,,,,,,112.79,,,44.748,,,,,,,12.764,,,,,,,,,,,,,,,,,
2018-04-07,,,,,,,12.5,6895.8,,,,,,,,,,,,,384.51,,,,,,,,,115.8,,,46.592,,,,,,,13.084,,,,,,,,,,,,,,,,,
2018-04-08,,,,,,,12.1311,7018.0,,,,,,,,,,,,,400.4,,,,,,,,,117.55,,,49.37,,,,,,,13.399,,,,,,,,,,,,,,,,,
2018-04-09,,,,,,,11.8888,6782.72,,,,,,,,,,,,,399.44,,,,,,,,,114.79,,,53.02,,,,,,,13.41,,,,,,,,,,,,,,,,,
2018-04-10,,,,,,,12.0904,6843.9,,,,,,,,,,,,,416.07,,,,,,,,,114.25,,,52.734,,,,,,,13.424,,,,,,,,,,,,,,,,,
2018-04-11,,,,,,,12.33,6953.79,,,,,,,,,,,,,429.52,,,,,,,,,118.4,,,58.293,,,,,,,14.374,,,,,,,,,,,,,,,,,
2018-04-12,,,,,,,13.0087,7923.0,,,,,,,,,,,,,495.67,,,,,,,,,129.67,,,67.15,,,,,,,16.491,,,,,,,,,,,,,,,,,
2018-04-13,,,,,,,13.52,7877.41,,,,,,,,,,,,,495.11,,,,,,,,,125.1,,,62.269,,,,,,,15.605,,,,,,,,,,,,,,,,,
2018-04-14,,,,,,,13.2888,7999.01,,,,,,,,,,,,,502.68,,,,,,,,,126.4,,,64.179,,,,,,,15.837,,,,,,,,,,,,,,,,,
2018-04-15,,,,,,,13.0989,8355.0,,,,,,,,,,,,,533.88,,,,,,,,,132.45,,,70.617,,,,,,,16.811,,,,,,,,,,,,,,,,,
2018-04-16,,,,,,,12.2342,8064.92,,,,,,,,,,,,,511.46,,,,,,,,,128.96,,,66.801,,,,,,,16.651,,,,,,,,,,,,,,,,,
2018-04-17,0.2426,,,,,,11.777,7885.02,,,,,,,,,,,,,502.56,,,,,,,,,132.09,,,65.66,,,,,,,16.187,,,,,,,,,,,,,,,,,
2018-04-18,0.262,,,,,,12.2999,8173.0,,,,,,,,,,,,,526.09,,,,,,,,,140.36,,,72.91,,,,,,,17.552,,,,,,,,,,,,,,,,,
2018-04-19,0.27004,,,,,,12.361,8278.0,,,,,,,,,,,,,568.14,,,,,,,,,146.71,,,73.949,,,,,,,18.551,,,,,,,,,,,,,,,,,
2018-04-20,0.30108,,,,,,12.5858,8856.98,,,,,,,,,,,,,617.09,,,,,,,,,155.71,,,79.14,,,,,,,20.267,,,,,,,,,,,,,,,,,
2018-04-21,0.28668,,,,,,13.3302,8915.31,,,,,,,,,,,,,604.87,,,,,,,,,148.4,,,74.748,,,,,,,19.358,,,,,,,,,,,,,,,,,
2018-04-22,0.2816,,,,,,12.8888,8787.02,,,,,,,,,,,,,620.92,,,,,,,,,146.38,,,73.615,,,,,,,19.107,,,,,,,,,,,,,,,,,
2018-04-23,0.28788,,,,,,13.645,8934.01,,,,,,,,,,,,,645.09,,,,,,,,,152.56,,,76.2,,,,,,,20.457,,,,,,,,,,,,,,,,,
2018-04-24,0.30853,,,,,,15.0895,9619.99,,,,,,,,,,,,,701.58,,,,,,,,,164.78,,,82.412,,,,,,,22.642,,,,,,,,,,,,,,,,,
2018-04-25,0.2687,,,,,,13.3999,8869.99,,,,,,,,,,,,,618.0,,,,,,,,,144.75,,,71.549,,,,,,,19.152,,,,,,,,,,,,,,,,,
2018-04-26,0.29326,,,,,,14.63,9266.0,,,,,,,,,,,,,661.51,,,,,,,,,153.19,,,76.879,,,,,,,21.007,,,,,,,,,,,,,,,,,
2018-04-27,0.28445,,,,,,14.2396,8915.35,,,,,,,,,,,,,643.46,,,,,,,,,144.9,,,72.318,,,,,,,19.633,,,,,,,,,,,,,,,,,
2018-04-28,0.35676,,,,,,15.2011,9348.0,,,,,,,,,,,,,682.86,,,,,,,,,152.1,,,76.613,,,,,,,21.625,,,,,,,,,,,,,,,,,
2018-04-29,0.36254,,,,,,15.0489,9419.0,,,,,,,,,,,,,690.85,,,,,,,,,153.5,,,90.6,,,,,,,23.001,,,,,,,,,,,,,,,,,
2018-04-30,0.34145,,,,,,14.3291,9246.01,,,,,,,,,,,,,670.78,,,,,,,,,148.37,,,84.0,,,,,,,22.432,,,,,,,,,,,,,,,,,
2018-05-01,0.35504,,,,,,14.1711,9071.48,,,,,,,,,,,,,672.0,,,,,,,,,148.29,,,84.104,,,,,,,22.045,,,,,,,,,,,,,,,,,
2018-05-02,0.37199,,,,,,14.439,9247.84,,,,,,,,,,,,,688.56,,,,,,,,,151.58,,,84.801,,,,,,,22.29,,,,,,,,,,,,,,,,,
2018-05-03,0.36716,,,,,,14.6999,9750.0,,,,,,,,,,,,,779.0,,,,,,,,,161.38,,,87.707,,,,,,,22.728,,,,,,,,,,,,,,,,,
2018-05-04,0.358,,,,,,14.3622,9713.99,,,,,,,,,,,,,785.99,,,,,,,,,169.44,,,84.205,,,,,,,22.091,,,,,,,,,,,,,0.8899,,,,
2018-05-05,0.36502,,,,,,14.4468,9864.0,,,,,,,,,,,,,819.5,,,,,,,,,179.04,,,84.5,,,,,,,22.464,,,,,,,,,,,,,0.9028,,,,
2018-05-06,0.34654,,,,,,14.012,9659.01,,,,,,,,,,,,,794.3,,,,,,,,,172.32,,,83.766,,,,,,,22.88,,,,,,,,,,,,,0.86483,,,,
2018-05-07,0.33046,,,,,,13.71,9365.0,,,,,,,,,,,,,752.49,,,,,,,,,164.59,,,79.129,,,,,,,21.362,,,,,,,,,,,,,0.8249,,,,
2018-05-08,0.32213,,,,,,13.4981,9187.56,,,,,,,,,,,,,748.99,,,,,,,,,158.89,,,76.853,,,,,,,20.658,,,,,,,,,,,,,0.80667,,,,
2018-05-09,0.31884,,,,,,14.6417,9310.0,,,,,,,,,,,,,751.75,,,,,,,,,156.72,,,76.158,,,,,,,19.905,,,,,,,,,,,,,0.79481,,,,
2018-05-10,0.29121,,,,,,13.7957,9002.2,,,,,,,,,,,,,722.52,,,,,,,,,148.16,,,69.638,,,,,,,18.221,,,,,,,,,,,,,0.74558,,,,
2018-05-11,0.25573,,,,,,12.9884,8400.0,,,,,,,,,,,,,676.96,,,,,,,,,136.32,,,63.429,,,,,,,15.834,,,,,,,,,,,,,0.6761,,,,
2018-05-12,0.2655,,,,,,12.9319,8465.94,,,,,,,,,,,,,684.11,,,,,,,,,141.57,,,64.559,,,,,,,16.131,,,,,,,,,,,,,0.68522,,,,
2018-05-13,0.27718,,,,,,13.1515,8679.71,,,,,,,,,,,,,729.08,,,,,,,,,144.24,,,67.34,,,,,,,17.199,,,,,,,,,,,,,0.72999,,,,
2018-05-14,0.26655,,,,,,12.8388,8663.34,,,,,,,,,,,,,727.49,,,,,,,,,147.42,,,66.043,,,,,,,17.664,,,,,,,,,,,,,0.72694,,,,
2018-05-15,0.25394,,,,,,12.5389,8462.0,,,,,,,,,,,,,704.91,,,,,,,,,139.35,,,62.85,,,,,,,16.705,,,,,,,,,,,,,0.689,,,,
2018-05-16,0.25237,,,,,,12.2901,8330.0,,,,,,,,,,,,,706.29,,,,,,,,,138.92,,,61.723,,,,,,,16.44,,,,,,,,,,,,,0.70585,,,,
2018-05-17,0.23919,,,,,,12.3777,8041.46,,,,,,,,,,,,,667.62,,,,,,,,,132.31,,,57.5,,,,,,,15.302,,,,,,,,,,,,,0.65849,,,,
2018-05-18,0.24324,,,,,,15.1363,8239.81,,,,,,,,,,,,,692.6,,,,,,,,,135.95,,,59.69,,,,,,,15.995,,,,,,,,,,,,,0.67766,,,,
2018-05-19,0.24116,,,,,,14.33,8233.49,,,,,,,,,,,,,697.0,,,,,,,,,134.95,,,59.09,,,,,,,16.02,,,,,,,,,,,,,0.67339,,,,
2018-05-20,0.25556,,,,,,14.1666,8526.98,,,,,,,,,,,,,716.16,,,,,,,,,139.64,,,63.703,,,,,,,16.759,,,,,,,,,,,,,0.6994,,,,
2018-05-21,0.24563,,,,,,14.6996,8381.24,,,,,,,,,,,,,696.7,,,,,,,,,134.25,,,62.133,,,,,,,16.131,,,,,,,,,,,,,0.67612,,,,
2018-05-22,0.22,,,,,,13.888,7977.11,,,,,,,,,,,,,640.99,,,,,,,,,127.89,,,56.854,,,,,,,14.831,,,,,,,,,,,,,0.63782,,,,
2018-05-23,0.1978,,,,,,12.4998,7501.95,,,,,,,,,,,,,577.19,,,,,,,,,118.37,,,51.65,,,,,,,13.24,,,,,,,,,,,,,0.59198,,,,
2018-05-24,0.2073,,,,,,13.0288,7575.01,,,,,,,,,,,,,602.18,,,,,,,,,122.58,,,55.15,,,,,,,13.934,,,,,,,,,,,,,0.62814,,,,
2018-05-25,0.19788,,,,,,13.0129,7457.0,,,,,,,,,,,,,585.55,,,,,,,,,118.87,,,52.726,,,,,,,13.22,,,,,,,,,,,,,0.60459,,,,
2018-05-26,0.19504,,,,,,12.7888,7333.96,,,,,,,,,,,,,586.0,,,,,,,,,118.45,,,52.14,,,,,,,13.179,,,,,,,,,,,,,0.60852,,,,
2018-05-27,0.19186,,,,,,12.6046,7338.99,,,,,,,,,,,,,570.4,,,,,,,,,117.71,,,52.93,,,,,,,13.143,,,,,,,,,,,,,0.60416,,,,
2018-05-28,0.17249,,,,,,11.9179,7099.0,,,,,,,,,,,11.4788,,511.5,,,,,,,,,110.82,,,47.65,,,,,,,12.042,,,,,,,,,,,,,0.54689,,,,
2018-05-29,0.20164,,,,,,12.6073,7461.29,,,,,,,,,,,12.1112,,567.36,,,,,,,,,119.28,,,52.094,,,,,,,13.198,,,,,,,,,,,,,0.59998,,,,
2018-05-30,0.20779,,,,,,12.6199,7375.96,,,,,,,,,,,11.8968,,557.19,,,,,,,,,117.18,,,51.462,,,,,,,13.039,,,,,,,,,,,,,0.60149,,,,
2018-05-31,0.2233,,,,,,14.2,7485.01,,,,,,,,,,,12.2353,,577.81,,,,,,,,,118.25,,,53.012,,,,,,,13.3,,,,,,,,,,,0.29568,,0.6114,,,,
2018-06-01,0.22038,,,,,,14.2888,7521.01,,,,,,,,,,,12.2048,,579.0,,,,,,,,,120.19,,,55.5,,,,,,,14.42,,,,,,,,,,,0.28863,,0.62151,,,,
2018-06-02,0.22648,,,,,,14.6732,7640.03,,,,,,,,,,,14.6976,,590.85,,,,,,,,,123.44,,,56.792,,,,,,,14.588,,,,,,,,,,,0.2974,,0.64269,,,,
2018-06-03,0.22659,,,,,,14.6995,7714.26,,,,,,,,,,,14.5304,,619.66,,,,,,,,,125.33,,,56.389,,,,,,,14.648,,,,,,,,,,,0.30405,,0.6901,,,,
2018-06-04,0.21243,,,,,,14.2636,7487.0,,,,,,,,,,,13.462,,591.02,,,,,,,,,119.77,,,53.399,,,,,,,13.588,,,,,,,,,,,0.2908,,0.65507,,,,
2018-06-05,0.21839,,,,,,15.6156,7625.0,,,,,,,,,,,14.1996,,609.05,,,,,,,,,122.18,,,54.511,,,,,,,13.904,,,,,,,,,,,0.29403,,0.67464,,,,
2018-06-06,0.21452,,,,,,17.275,7658.84,,,,,,,,,,,13.9072,,607.4,,,,,,,,,121.61,,,53.709,,,,,,,13.665,,,,,,,,,,,0.2995,,0.6741,,,,
2018-06-07,0.21019,,,,,,16.2791,7691.08,,,,,,,,,,,14.7207,,605.16,,,,,,,,,121.54,,,53.517,,,,,,,13.538,,,,,,,,,,,0.29298,,0.67756,,,,
2018-06-08,0.2043,,,,,,16.2292,7603.44,,,,,,,,,,,13.9637,,598.68,,,,,,,,,119.68,,,52.195,,,,,8.28,,13.319,,,,,,,,,,,0.28698,,0.6721,,,,
2018-06-09,0.2011,,,,,,16.0188,7491.73,,,,,,,,,,,14.15,,592.87,,,,,,,,,117.4,,,50.799,,,,,8.03,,13.076,,,,,,,,,,,0.28027,,0.6574,,,,
2018-06-10,0.17346,,,,,,14.18,6764.99,,,,,,,,,,,11.7313,,524.11,,,,,,,,,106.48,,,45.324,,,,,6.86,,11.35,,,,,,,,,,,0.24402,,0.58201,,,,
2018-06-11,0.17897,,,,,,15.47,6872.0,,,,,,,,,,,11.7719,,531.69,,,,,,,,,107.2,,,45.593,,,,,7.01,,11.88,,,,,,0.0484,,,,,0.25332,,0.59989,,,,
2018-06-12,0.16297,,,,,,15.2263,6530.0,,,,,,,,,,,10.0909,14.6282,493.0,,,,,,,,,99.68,,,41.17,,,,,6.286,,11.089,,,,,,0.0433,,,,,0.22717,,0.5556,,,,
2018-06-13,0.15791,,,,,,14.5888,6292.78,,,,,,,,,,,10.037,13.8499,475.47,,,,,,1.9792,,,93.37,,,37.885,,,,,5.932,,10.458,,,,,,0.04098,,,,,0.21839,,0.52862,,,,
2018-06-14,0.17062,,,,,,14.867,6635.98,,,,,,,,,,,11.2534,14.0624,519.29,,,,,,2.2988,,,100.88,,,40.656,,,,,6.321,,11.064,,,,,,0.04505,,,,,0.2399,,0.55769,,,,
2018-06-15,0.16097,,,,,,14.9895,6388.9,,,,,,,,,,,10.6547,13.82,487.48,,,,,,1.9864,,,95.5,,,37.82,,,,,5.951,,10.566,,,,,,0.04232,,,,,0.22899,,0.53258,,,,
2018-06-16,0.16191,,,,,,15.7602,6483.98,,,,,,,,,,,10.5254,14.44,496.74,,,,,,2.0196,,,96.66,,,37.96,,,,,6.095,,10.533,,,,,,0.04295,,,,,0.22953,,0.53275,,,,
2018-06-17,0.16044,,,,,,16.5987,6449.61,,,,,,,,,,,10.3388,14.2399,497.14,,,,,,1.9835,,,94.95,,,38.56,,,,,6.149,,10.421,,,,,,0.04234,,,,,0.22814,,0.52617,,,,
2018-06-18,0.1637,,,,,,16.8111,6712.46,,,,,,,,,,,10.6791,15.0902,517.95,,,,,,2.1152,,,98.7,,,39.51,,,,,6.683,,10.569,,,,,,0.04509,,,,,0.23262,,0.5387,,,,
2018-06-19,0.167,,,,,,16.7556,6741.21,,,,,,,,,,,10.658,15.6025,537.97,,,,,,2.0983,,,98.67,,,39.85,,,,,6.755,,10.706,,,,,,0.04965,,,,,0.23409,,0.54834,,,,
2018-06-20,0.16182,,,,,,16.0773,6761.51,,,,,,,,,,,10.412,17.35,536.49,,,,,,2.0791,,,97.72,,,38.866,,,,,6.61,,10.401,,,,,,0.0498,,,,,0.23067,,0.53916,,,,
2018-06-21,0.15779,,,,,,17.0727,6718.84,,,,,,,,,,,10.4099,17.5826,526.18,,,,,,1.994,,,96.72,,,37.623,,,,,6.363,,10.206,,,,,,0.0487,,,,,0.22643,,0.53457,,,,
2018-06-22,0.13843,,,,,,15.56,6045.0,,,,,,,,,,,8.5198,14.48,462.09,,,,,,1.7801,,,84.8,,,32.91,,,,,5.308,,8.866,,,,,,0.0427,,,,,0.2004,,0.48216,,,,
2018-06-23,0.1371,,,,,,15.6398,6149.98,,,,,,,,,,,8.4464,14.753,473.41,,,,,,1.7433,,,82.73,,,33.847,,,,,5.099,,8.801,,,,,,0.044,,,,,0.20212,,0.49005,,,,
2018-06-24,0.13093,,,,,,14.4174,6136.97,,,,,,,,,,,8.06,14.792,454.41,,,,,,1.5723,,,80.37,,,31.08,,,,,5.08,,8.047,,,,,,0.04205,,,,,0.19277,,0.47331,,,,
2018-06-25,0.13521,,,,,,14.92,6252.0,,,,,,,,,,,8.3358,15.85,458.7,,,,,,1.6275,,,81.48,,,31.56,,,,,5.6,,8.302,,,,,,0.04208,,,,,0.19751,,0.48125,,,,
2018-06-26,0.12519,,,,,,14.0525,6070.78,,,,,,,,,,,7.576,14.8447,429.34,,,,,,1.4725,,,75.54,,,30.001,,,,,5.044,,8.18,,,,,,0.03737,,,,,0.18345,,0.453,,,,
2018-06-27,0.12752,,,,,,14.0737,6133.73,,,,,,,,,,,7.9942,15.4501,441.64,,,,,,1.5151,,,80.6,,,30.32,,,,,5.417,,8.828,,,,,,0.03888,,,,,0.19036,,0.4701,,,,
2018-06-28,0.11825,,,,,,14.206,5853.98,,,,,,,,,,,7.3675,14.5421,420.22,,,,,,1.41,,,74.05,,,28.181,,,,,4.793,,7.721,,,,,,0.03605,,,,,0.17702,,0.44575,,,,
2018-06-29,0.12534,,,,,,14.5399,6197.92,,,,,,,,,,,7.7438,15.2534,434.77,,,,,,1.5101,,,78.94,,,29.534,,,,,5.167,,8.118,,,,,,0.03638,,,,,0.18653,,0.45321,,,,
2018-06-30,0.13784,,,,,,14.6851,6390.07,,,,,,,,,,,8.127,16.1571,454.09,,,,,,1.56,,,81.33,,,30.813,,,,,5.29,,8.522,,,,,,0.03756,,,,,0.19319,,0.46796,,,,
2018-07-01,0.14211,,,,,,14.37,6356.81,,,,,,,,,,,8.1164,16.0358,452.1,,,,,,1.648,,,79.95,,,31.273,,,,,5.092,,8.54,,,,,,0.03665,,,,,0.19989,,0.46222,,,,
2018-07-02,0.15448,,,,,,14.5968,6615.29,,,,,,,,,,,8.9691,16.6514,476.25,,,,,,1.7656,,,85.36,,,36.159,,,,,5.331,,9.155,,,,,,0.03962,,,,,0.21483,,0.4899,,,,
2018-07-03,0.14966,,,,,,14.1639,6513.86,,,,,,,,,,,8.8336,16.1401,461.82,,,,,,1.6586,,,85.09,,,35.92,,,,,4.995,,8.783,,,,,,0.03808,,,,,0.2053,,0.4844,,,,
2018-07-04,0.15112,,,,,,14.0212,6586.98,,,,,,,,,,,8.9064,16.8426,467.38,,,,,,1.7228,,,85.28,,,40.56,,,,,5.015,,8.938,,,,,,0.03888,,,,,0.2105,,0.49097,,,,
2018-07-05,0.14736,,,,,,13.76,6529.2,,,,,,,,,,,8.8328,17.4,467.87,,,,,,1.6732,,,83.33,,,40.217,,,,,4.905,,8.727,,,,,,0.03703,,,,,0.2006,,0.4769,,,,
2018-07-06,0.14501,,,,,,13.4366,6609.78,,,,,,,,,,,8.6303,18.327,470.47,,,,,,1.6822,,,83.1,,,37.518,,,,,4.618,,8.957,,,,,,0.03584,,,,,0.2068,,0.47698,,,,
2018-07-07,0.14783,,,,,,14.16,6756.98,,,,,,,,,,,8.8336,18.6621,485.57,,,,,,1.7139,,,84.79,,,38.72,,,,,4.637,,9.16,,,,,,0.03704,,,,,0.20836,,0.48494,,,,
2018-07-08,0.14481,,,,,,14.01,6712.1,,,,,,,,,,,8.6827,18.3447,486.77,,,,,,1.726,,,82.22,,,39.045,,,,,4.53,,8.89,,,,,,0.03677,,,,,0.21033,,0.47915,,,,
2018-07-09,0.13935,,,,,,13.5348,6662.12,,,,,,,,,,,7.7092,18.1567,471.71,,,,,,1.631,,,80.46,,,36.435,,,,,4.073,,8.51,,,,,,0.0355,,,,,0.20575,,0.473,,,,
2018-07-10,0.12814,,,,,,12.77,6296.91,,,,,,,,,,,7.1196,16.05,432.48,,,,,,1.415,,,75.81,,,33.239,,,,,3.563,,7.78,,,,,,0.03318,,,,,0.19086,,0.44337,,,,
2018-07-11,0.13144,,,,,,12.697,6378.07,,,,,,,,,,,7.1616,16.44,444.99,,,,,,1.4341,,,78.18,,,33.814,,,,,3.532,,7.798,,,,,,0.0335,,,,,0.18921,,0.44872,,,,
